triplets,name,type,rx,tx,mem,cpu
23,databox-driver-mock-2,driver,2490091,20364978,117645312,0.01441821814058957
23,databox-driver-mock-2,driver,2495123,20405175,117342208,0.011188408528784648
23,databox-driver-mock-2,driver,2497783,20431542,116989952,0.006677245544554455
23,databox-driver-mock-2,driver,2506417,20507290,116699136,0.019382678205128206
23,databox-app-mock-2,app,9941974,4323071,92413952,0.02111888933010443
23,databox-app-mock-2,app,9949196,4326266,92053504,0.004401966803278689
23,databox-app-mock-2,app,9974564,4337702,92585984,0.015464661904761905
23,databox-app-mock-2,app,9980276,4340192,92217344,0.004099550200803213
23,databox-app-mock-2,app,9997140,4347794,91996160,0.009321965625
23,databox-app-mock-2,app,10021168,4358393,92680192,0.01572512783964365
23,databox-app-mock-2,app,10026744,4360949,92930048,0.0030206506072874492
23,databox-app-mock-2,app,10036568,4365356,92418048,0.0067831619047619045
23,databox-app-mock-2,app,10049246,4370975,92307456,0.008118691257995735
23,databox-app-mock-2,app,10062056,4376462,92688384,0.007260642376237624
23,databox-app-mock-2,app,10080178,4384769,92430336,0.011933944017094017
23,databox-store-mock-3,store,19069751,8950195,105144320,0.022493032378667847
23,databox-store-mock-3,store,19090155,8957853,104493056,0.006559224590163934
23,databox-store-mock-3,store,19210582,9010565,105328640,0.036745368095238096
23,databox-store-mock-3,store,19279641,9040649,105631744,0.021556169477911648
23,databox-store-mock-3,store,19300502,9049701,104652800,0.006570129296875
23,databox-store-mock-3,store,19368596,9079185,105263104,0.022668575055679287
23,databox-store-mock-3,store,19424920,9118259,104955904,0.021362546153846154
23,databox-store-mock-3,store,19460191,9150185,105054208,0.017441674376417235
23,databox-store-mock-3,store,19511420,9178695,105189376,0.01785148997867804
23,databox-store-mock-3,store,19535941,9194287,104751104,0.00983662099009901
23,databox-store-mock-3,store,19556134,9200617,104873984,0.0063353816239316236
23,databox-driver-mock-3,driver,1929953,15831741,121483264,0.021570597961818472
23,databox-driver-mock-3,driver,1932129,15849473,121221120,0.004948959836065574
23,databox-driver-mock-3,driver,1945001,15955376,121225216,0.03903277238095238
23,databox-driver-mock-3,driver,1952101,16017671,120422400,0.019766696385542168
23,databox-driver-mock-3,driver,1953109,16026663,120422400,0.00441544375
23,databox-driver-mock-3,driver,1960265,16085009,120422400,0.02370693630289532
23,databox-driver-mock-3,driver,1961951,16097772,120422400,0.004732960728744939
23,databox-driver-mock-3,driver,1966049,16127419,120176640,0.015432436281179138
23,databox-driver-mock-3,driver,1968461,16145998,121049088,0.011189850746268657
23,databox-driver-mock-3,driver,1975351,16209326,118349824,0.027199490693069307
23,databox-driver-mock-3,driver,1977433,16227015,118067200,0.004878786324786325
23,databox-app-mock-3,app,7153822,3155948,77746176,0.01723708412922743
23,databox-app-mock-3,app,7158186,3157865,77922304,0.002068965983606557
23,databox-app-mock-3,app,7206060,3179393,77860864,0.029136002857142858
23,databox-app-mock-3,app,7211706,3181949,77856768,0.002918534136546185
23,databox-app-mock-3,app,7231424,3190763,76746752,0.01085249609375
23,databox-app-mock-3,app,7258166,3202133,77139968,0.01832792561247216
23,databox-app-mock-3,app,7268452,3206222,76869632,0.0065309676113360325
23,databox-app-mock-3,app,7290352,3214949,76500992,0.015301909297052154
23,databox-app-mock-3,app,7321688,3229130,76099584,0.018327848614072495
23,databox-app-mock-3,app,7338560,3236798,75808768,0.008817761584158416
23,databox-app-mock-3,app,7359470,3246383,75710464,0.01167544358974359
23,databox-store-mock-4,store,15482222,6989713,99971072,0.019700906964805465
23,databox-store-mock-4,store,15568071,7033939,99717120,0.021039266393442623
23,databox-store-mock-4,store,15641844,7069989,99164160,0.022356310952380953
23,databox-store-mock-4,store,15664295,7080409,99553280,0.005572332931726908
23,databox-store-mock-4,store,15732592,7112053,98533376,0.019571690234375
23,databox-store-mock-4,store,15748036,7119339,98799616,0.003762589755011136
23,databox-store-mock-4,store,15811276,7155123,99319808,0.02088438947368421
23,databox-store-mock-4,store,15852671,7171263,98545664,0.012121251247165532
23,databox-store-mock-4,store,15902345,7193987,98263040,0.014781944136460555
23,databox-store-mock-4,store,15930319,7210711,97734656,0.01017785306930693
23,databox-store-mock-4,store,15999244,7241027,97804288,0.019976463247863247
23,databox-driver-mock-4,driver,1582221,12972838,120303616,0.018710059981207172
23,databox-driver-mock-4,driver,1590723,13035297,120045568,0.021735127459016394
23,databox-driver-mock-4,driver,1592003,13044023,120045568,0.0038702233333333335
23,databox-driver-mock-4,driver,1601007,13120272,119791616,0.022674195180722893
23,databox-driver-mock-4,driver,1602589,13133446,119246848,0.00674725546875
23,databox-driver-mock-4,driver,1608307,13180728,119255040,0.018763251224944322
23,databox-driver-mock-4,driver,1615075,13239434,119005184,0.022165288663967612
23,databox-driver-mock-4,driver,1618669,13271332,118706176,0.012857361904761905
23,databox-driver-mock-4,driver,1623337,13312616,118407168,0.015098330490405118
23,databox-driver-mock-4,driver,1625923,13333912,118063104,0.007833577425742574
23,databox-driver-mock-4,driver,1633475,13396787,118616064,0.02595204829059829
23,databox-app-mock-4,app,5536874,2449267,87150592,0.014738457376185055
23,databox-app-mock-4,app,5569514,2462581,87359488,0.02286841270491803
23,databox-app-mock-4,app,5575424,2464873,87101440,0.004779250952380952
23,databox-app-mock-4,app,5606166,2477953,87793664,0.020893004417670683
23,databox-app-mock-4,app,5632788,2490028,87670784,0.01627277109375
23,databox-app-mock-4,app,5637036,2491879,87863296,0.0028275924276169265
23,databox-app-mock-4,app,5666640,2505100,88416256,0.018599386639676113
23,databox-app-mock-4,app,5677792,2510212,87965696,0.007908671655328799
23,databox-app-mock-4,app,5697374,2519092,88162304,0.012184535181236673
23,databox-app-mock-4,app,5709920,2524843,88043520,0.007435234851485149
23,databox-app-mock-4,app,5733618,2535706,88530944,0.01456888376068376
23,databox-store-mock-5,store,11942568,7500605,103157760,0.01699566888259066
23,databox-store-mock-5,store,12017739,7546805,102744064,0.02146863524590164
23,databox-store-mock-5,store,12032751,7555169,102129664,0.004584186666666667
23,databox-store-mock-5,store,12162435,7635299,102002688,0.03341563734939759
23,databox-store-mock-5,store,12191677,7650625,101933056,0.006760476953125
23,databox-store-mock-5,store,12271265,7695571,101818368,0.023772833407572382
23,databox-store-mock-5,store,12341831,7740171,101289984,0.01992243765182186
23,databox-store-mock-5,store,12378816,7765527,101052416,0.01351961179138322
23,databox-store-mock-5,store,12422324,7797853,101089280,0.015151098081023454
23,databox-store-mock-5,store,12448351,7813393,100401152,0.008150434455445544
23,databox-store-mock-5,store,12474448,7830253,100663296,0.008160967094017094
23,databox-driver-mock-5,driver,3343944,9954644,125759488,0.015988722371868817
23,databox-driver-mock-5,driver,3366798,10022472,125489152,0.02023082049180328
23,databox-driver-mock-5,driver,3371256,10039467,125489152,0.007539399047619048
23,databox-driver-mock-5,driver,3406588,10145679,125218816,0.031202789156626505
23,databox-driver-mock-5,driver,3431928,10223212,124661760,0.022357295703125
23,databox-driver-mock-5,driver,3437504,10240616,124661760,0.0040015469933184855
23,databox-driver-mock-5,driver,3457104,10300220,124665856,0.02158515748987854
23,databox-driver-mock-5,driver,3468388,10334771,124125184,0.016929873015873016
23,databox-driver-mock-5,driver,3481198,10372814,123817984,0.015387809381663113
23,databox-driver-mock-5,driver,3486840,10389916,123473920,0.006984110099009901
23,databox-driver-mock-5,driver,3505028,10446095,123191296,0.021595579914529914
23,databox-app-mock-5,app,4267578,1891566,79794176,0.012888238838511546
23,databox-app-mock-5,app,4277448,1896039,79278080,0.005632835245901639
23,databox-app-mock-5,app,4295982,1904280,79499264,0.011637879047619048
23,databox-app-mock-5,app,4339736,1923759,79880192,0.022920973895582328
23,databox-app-mock-5,app,4346838,1926822,78966784,0.004209084375
23,databox-app-mock-5,app,4370668,1937685,79233024,0.014025590200445434
23,databox-app-mock-5,app,4394432,1948482,79384576,0.012388204453441295
23,databox-app-mock-5,app,4409832,1955445,78876672,0.008552307029478458
23,databox-app-mock-5,app,4430602,1964457,78761984,0.012384907462686567
23,databox-app-mock-5,app,4439238,1968732,78155776,0.00566086099009901
23,databox-app-mock-5,app,4449128,1973073,77627392,0.006185773076923077
23,databox-store-mock-6,store,9822379,4305907,92467200,0.01493254526245025
23,databox-store-mock-6,store,9843598,4314595,92827648,0.005323268442622951
23,databox-store-mock-6,store,9921290,4346349,92348416,0.024279787142857143
23,databox-store-mock-6,store,9950241,4364863,92844032,0.008196632128514056
23,databox-store-mock-6,store,10039944,4411925,92344320,0.0235850703125
23,databox-store-mock-6,store,10102792,4439379,91746304,0.019934059242761693
23,databox-store-mock-6,store,10122939,4446607,92045312,0.004871881376518218
23,databox-store-mock-6,store,10164038,4463251,91291648,0.012653383219954649
23,databox-store-mock-6,store,10228081,4486663,91099136,0.01633725884861407
23,databox-store-mock-6,store,10265365,4504627,90628096,0.010914919603960396
23,databox-store-mock-6,store,10347972,4537551,90882048,0.024215438461538463
23,databox-driver-mock-6,driver,1016663,8238826,125198336,0.013802109381899299
23,databox-driver-mock-6,driver,1024287,8300427,124915712,0.017767100409836065
23,databox-driver-mock-6,driver,1025869,8313745,124915712,0.0041356780952380955
23,databox-driver-mock-6,driver,1034635,8385058,124637184,0.021460855421686745
23,databox-driver-mock-6,driver,1038233,8416862,124084224,0.008458730078125
23,databox-driver-mock-6,driver,1044389,8470085,124084224,0.02210023741648107
23,databox-driver-mock-6,driver,1050661,8527665,123834368,0.016041345748987853
23,databox-driver-mock-6,driver,1055123,8563024,123543552,0.01065421224489796
23,databox-driver-mock-6,driver,1061435,8615227,123240448,0.01690873603411514
23,databox-driver-mock-6,driver,1065103,8650541,122896384,0.009962269306930694
23,databox-driver-mock-6,driver,1067689,8672439,122613760,0.008725249145299145
23,databox-app-mock-6,app,3373946,1481965,79392768,0.011112560967448682
23,databox-app-mock-6,app,3407158,1496707,79654912,0.016463965983606558
23,databox-app-mock-6,app,3426880,1505587,79171584,0.014363544761904762
23,databox-app-mock-6,app,3442746,1512154,78815232,0.007804184738955823
23,databox-app-mock-6,app,3482046,1529716,78479360,0.01867784609375
23,databox-app-mock-6,app,3483506,1530421,78598144,0.0014981149220489977
23,databox-app-mock-6,app,3508730,1541791,78991360,0.014097263562753036
23,databox-app-mock-6,app,3519882,1546903,78196736,0.007012878458049886
23,databox-app-mock-6,app,3536676,1554505,77983744,0.009917204264392325
23,databox-app-mock-6,app,3550616,1560895,77590528,0.007548485940594059
23,databox-app-mock-6,app,3577102,1573036,77402112,0.016960276923076924
23,databox-store-mock-7,store,7956053,5006091,115896320,0.013558593455125795
23,databox-store-mock-7,store,8004171,5034433,116109312,0.012345047719298246
23,databox-store-mock-7,store,8020459,5046905,116297728,0.006896396721311476
23,databox-store-mock-7,store,8065402,5069349,96157696,0.025359420952380952
23,databox-store-mock-7,store,8090411,5086069,95719424,0.00869306907630522
23,databox-store-mock-7,store,8171047,5134001,95019008,0.021460277734375
23,databox-store-mock-7,store,8238255,5176151,95539200,0.0210088574610245
23,databox-store-mock-7,store,8257615,5187435,95035392,0.005914582995951417
23,databox-store-mock-7,store,8305515,5216767,94883840,0.01504168843537415
23,databox-store-mock-7,store,8349501,5245117,94363648,0.013625186780383795
23,databox-store-mock-7,store,8446331,5311225,94072832,0.026749092673267326
23,databox-driver-mock-7,driver,2262908,6664724,134172672,0.012557689595954194
23,databox-driver-mock-7,driver,2267390,6681450,133902336,0.004928158196721311
23,databox-driver-mock-7,driver,2277428,6711825,133902336,0.010446999047619048
23,databox-driver-mock-7,driver,2301468,6784937,133758976,0.02187865220883534
23,databox-driver-mock-7,driver,2308438,6805915,133074944,0.006124740625
23,databox-driver-mock-7,driver,2324012,6853632,133074944,0.015682684187082404
23,databox-driver-mock-7,driver,2346598,6922188,132812800,0.022299493522267205
23,databox-driver-mock-7,driver,2360464,6958264,132497408,0.012684383673469388
23,databox-driver-mock-7,driver,2373426,7000382,131903488,0.01415551513859275
23,databox-driver-mock-7,driver,2385964,7034682,131780608,0.009694221386138614
23,databox-driver-mock-7,driver,2393264,7055606,131485696,0.009450492735042735
23,databox-app-mock-7,app,2867698,1255581,81248256,0.010495258033170106
23,databox-app-mock-7,app,2873592,1258512,81182720,0.005098776639344263
23,databox-app-mock-7,app,2883630,1262985,81199104,0.0073768180952380955
23,databox-app-mock-7,app,2910590,1274862,81264640,0.01685707951807229
23,databox-app-mock-7,app,2917626,1278057,81059840,0.004056603125
23,databox-app-mock-7,app,2939856,1287642,81498112,0.013876726057906458
23,databox-app-mock-7,app,2948286,1291542,81465344,0.005413711740890688
23,databox-app-mock-7,app,2980678,1305909,81412096,0.022561384580498865
23,databox-app-mock-7,app,2997546,1314018,81313792,0.011132657569296375
23,databox-app-mock-7,app,3012872,1320474,81645568,0.00978713702970297
23,databox-app-mock-7,app,3026012,1325775,81969152,0.00826349358974359
23,databox-store-mock-8,store,6351525,4031837,113786880,0.012119239443548941
23,databox-store-mock-8,store,6372454,4044383,114135040,0.007616897540983607
23,databox-store-mock-8,store,6451186,4087597,114126848,0.025794859047619047
23,databox-store-mock-8,store,6471036,4098815,114249728,0.006023973092369478
23,databox-store-mock-8,store,6549628,4145147,113860608,0.0225834171875
23,databox-store-mock-8,store,6614935,4182917,113827840,0.022911347884187083
23,databox-store-mock-8,store,6635593,4194201,114262016,0.0066329263157894735
23,databox-store-mock-8,store,6668947,4212257,113922048,0.01133052925170068
23,databox-store-mock-8,store,6708095,4234619,113483776,0.01327611513859275
23,databox-store-mock-8,store,6808703,4289389,113643520,0.028737265346534653
23,databox-store-mock-8,store,6833020,4306109,113184768,0.007927317094017094
23,databox-driver-mock-8,driver,1775540,5225506,130326528,0.011054488398102382
23,databox-driver-mock-8,driver,1784130,5251371,130064384,0.007518606967213115
23,databox-driver-mock-8,driver,1802532,5307312,130064384,0.018720269523809525
23,databox-driver-mock-8,driver,1823652,5371703,129802240,0.01886963172690763
23,databox-driver-mock-8,driver,1832082,5397223,129257472,0.007195275390625
23,databox-driver-mock-8,driver,1851640,5457457,129257472,0.0210482574610245
23,databox-driver-mock-8,driver,1855930,5470530,129257472,0.0039776607287449394
23,databox-driver-mock-8,driver,1879670,5543773,128708608,0.022817714739229025
23,databox-driver-mock-8,driver,1879670,5543773,128708608,0
23,databox-driver-mock-8,driver,1904828,5623470,128036864,0.02132682613861386
23,databox-driver-mock-8,driver,1913324,5648252,127754240,0.008000622222222222
23,databox-app-mock-8,app,2343104,1050144,97693696,0.009370421911215347
23,databox-app-mock-8,app,2365994,1060236,98418688,0.01467368155737705
23,databox-app-mock-8,app,2370246,1062153,97787904,0.004029373333333333
23,databox-app-mock-8,app,2390170,1070901,98410496,0.011392514457831326
23,databox-app-mock-8,app,2398600,1074735,98263040,0.004610807421875
23,databox-app-mock-8,app,2421036,1084827,98570240,0.01662126013363029
23,databox-app-mock-8,app,2436502,1091790,98193408,0.010633322267206478
23,databox-app-mock-8,app,2446260,1096263,98336768,0.00619810566893424
23,databox-app-mock-8,app,2460398,1102455,98664448,0.009339238379530917
23,databox-app-mock-8,app,2473076,1108074,98123776,0.007418563168316831
23,databox-app-mock-8,app,2498234,1119510,99078144,0.01655903376068376
23,databox-store-mock-9,store,4971203,3054301,111091712,0.01069234810904543
23,databox-store-mock-9,store,5018252,3086289,110145536,0.012753955789473683
23,databox-store-mock-9,store,5047835,3104609,110436352,0.007364345901639344
23,databox-store-mock-9,store,5115329,3146779,110157824,0.023028015714285713
23,databox-store-mock-9,store,5136902,3163367,109625344,0.008360598795180724
23,databox-store-mock-9,store,5193130,3209171,108814336,0.01938186015625
23,databox-store-mock-9,store,5268903,3255503,109555712,0.02302970556792873
23,databox-store-mock-9,store,5279460,3261079,108949504,0.004130398785425101
23,databox-store-mock-9,store,5327558,3287763,108691456,0.013961559183673469
23,databox-store-mock-9,store,5373283,3315767,108281856,0.014137055863539446
23,databox-store-mock-9,store,5463410,3369143,107966464,0.02503687207920792
23,databox-driver-mock-9,driver,1426376,4174386,129380352,0.009636321224436788
23,databox-driver-mock-9,driver,1447722,4237820,129105920,0.02581595204918033
23,databox-driver-mock-9,driver,1451834,4246343,129105920,0.004064223333333334
23,databox-driver-mock-9,driver,1467374,4293246,127889408,0.02350109518072289
23,databox-driver-mock-9,driver,1470504,4306103,124211200,0.0067948203125
23,databox-driver-mock-9,driver,1491522,4370618,124293120,0.020838940757238307
23,databox-driver-mock-9,driver,1509860,4426113,124096512,0.015553497975708501
23,databox-driver-mock-9,driver,1522538,4464950,123850752,0.013690844897959183
23,databox-driver-mock-9,driver,1539266,4516001,123613184,0.015798405970149254
23,databox-driver-mock-9,driver,1547696,4542413,123301888,0.007579544158415842
23,databox-driver-mock-9,driver,1554732,4563240,123232256,0.00837750641025641
23,databox-app-mock-9,app,1740670,772988,75665408,0.0081798221556749
23,databox-app-mock-9,app,1747818,776117,75714560,0.003619600819672131
23,databox-app-mock-9,app,1774728,788258,75440128,0.017100282380952382
23,databox-app-mock-9,app,1801614,799772,74907648,0.015055309638554218
23,databox-app-mock-9,app,1819076,807497,74358784,0.00980543671875
23,databox-app-mock-9,app,1842840,818294,74715136,0.014555888195991091
23,databox-app-mock-9,app,1861160,826403,74514432,0.009829723886639677
23,databox-app-mock-9,app,1876692,833234,74489856,0.009596084807256235
23,databox-app-mock-9,app,1892092,840065,74178560,0.009512823880597016
23,databox-app-mock-9,app,1901916,844604,74522624,0.00479013900990099
23,databox-app-mock-9,app,1911674,849077,74379264,0.0066116880341880345
23,databox-store-mock-10,store,4142955,1783343,108683264,0.00983221336429821
23,databox-store-mock-10,store,4178759,1795565,108085248,0.008786250819672131
23,databox-store-mock-10,store,4215391,1813463,107995136,0.01906895857142857
23,databox-store-mock-10,store,4303325,1851209,107016192,0.023138984337349396
23,databox-store-mock-10,store,4313734,1855145,107278336,0.003488152734375
23,databox-store-mock-10,store,4390363,1887881,106958848,0.021013351002227173
23,databox-store-mock-10,store,4411327,1897395,107282432,0.005043163967611336
23,databox-store-mock-10,store,4458481,1920375,107094016,0.013887274829931974
23,databox-store-mock-10,store,4496233,1941133,106745856,0.013361166737739872
23,databox-store-mock-10,store,4593472,1987077,106397696,0.028193401584158416
23,databox-store-mock-10,store,4623724,1998167,105758720,0.008615439316239317
23,databox-driver-mock-10,driver,441967,3454703,96878592,0.008682428311472028
23,databox-driver-mock-10,driver,445263,3481817,96632832,0.007623586885245902
23,databox-driver-mock-10,driver,450579,3524464,97292288,0.01600613
23,databox-driver-mock-10,driver,453611,3546824,97058816,0.007177084738955823
23,databox-driver-mock-10,driver,459567,3599674,99614720,0.014792162890625
23,databox-driver-mock-10,driver,468871,3670926,101765120,0.025843877951002226
23,databox-driver-mock-10,driver,470515,3684103,102338560,0.003864215789473684
23,databox-driver-mock-10,driver,475885,3724171,104673280,0.016800514739229024
23,databox-driver-mock-10,driver,479413,3754598,105463808,0.015771156503198294
23,databox-driver-mock-10,driver,488757,3839258,105140224,0.024303553267326732
23,databox-driver-mock-10,driver,491707,3861569,105795584,0.0075252628205128205
23,databox-app-mock-10,app,1414169,632929,93462528,0.0072544680162871175
23,databox-app-mock-10,app,1437285,643053,93532160,0.014589100819672131
23,databox-app-mock-10,app,1456941,652027,93732864,0.014171175238095237
23,databox-app-mock-10,app,1465441,655807,93650944,0.005305528514056225
23,databox-app-mock-10,app,1483765,664008,93548544,0.01245578828125
23,databox-app-mock-10,app,1487947,665931,93736960,0.00273224855233853
23,databox-app-mock-10,app,1518533,677983,94158848,0.02172806963562753
23,databox-app-mock-10,app,1537447,685590,93958144,0.015325510657596372
23,databox-app-mock-10,app,1558753,695085,93753344,0.017057356929637526
23,databox-app-mock-10,app,1572899,701872,94044160,0.008317571881188118
23,databox-app-mock-10,app,1600845,714626,94232576,0.01868562606837607
23,databox-store-mock-11,store,3323408,2072387,105136128,0.00897796726075431
23,databox-store-mock-11,store,3392243,2129541,104189952,0.02487577213114754
23,databox-store-mock-11,store,3401803,2135117,104361984,0.003050034761904762
23,databox-store-mock-11,store,3482882,2185565,104157184,0.02479134497991968
23,databox-store-mock-11,store,3502556,2196717,103944192,0.005542490625
23,databox-store-mock-11,store,3574074,2238933,103714816,0.02258708374164811
23,databox-store-mock-11,store,3648173,2304757,103305216,0.025983784210526314
23,databox-store-mock-11,store,3689877,2338535,102944768,0.014349911564625851
23,databox-store-mock-11,store,3743900,2381015,102375424,0.01830346396588486
23,databox-store-mock-11,store,3769244,2402841,102637568,0.010369710099009902
23,databox-store-mock-11,store,3843683,2459979,101691392,0.025128854273504274
23,databox-driver-mock-11,driver,947551,2737719,93446144,0.008143666315765349
23,databox-driver-mock-11,driver,954879,2759107,94109696,0.009410602049180327
23,databox-driver-mock-11,driver,970493,2804840,94257152,0.017585416666666666
23,databox-driver-mock-11,driver,991951,2872824,96038912,0.022084391967871486
23,databox-driver-mock-11,driver,998921,2894345,95490048,0.00655692265625
23,databox-driver-mock-11,driver,1018545,2955217,95490048,0.020062606681514477
23,databox-driver-mock-11,driver,1024229,2972460,95592448,0.005445842914979757
23,databox-driver-mock-11,driver,1050675,3042970,97198080,0.03322775328798186
23,databox-driver-mock-11,driver,1063749,3080677,98500608,0.016780870362473346
23,databox-driver-mock-11,driver,1072443,3105172,98500608,0.010025339801980199
23,databox-driver-mock-11,driver,1078283,3122433,98217984,0.007682330341880342
23,databox-app-mock-11,app,1210103,538825,93921280,0.006830179576932186
23,databox-app-mock-11,app,1240833,552201,93614080,0.019050142213114754
23,databox-app-mock-11,app,1245015,554124,93741056,0.0019881933333333332
23,databox-app-mock-11,app,1271777,566237,93302784,0.01591656546184739
23,databox-app-mock-11,app,1278813,569376,93081600,0.003569697265625
23,databox-app-mock-11,app,1302775,580075,92741632,0.015258755902004454
23,databox-app-mock-11,app,1347309,598611,92983296,0.023803784615384616
23,databox-app-mock-11,app,1376567,610325,93368320,0.01948901224489796
23,databox-app-mock-11,app,1398467,619358,92622848,0.017508691257995736
23,databox-app-mock-11,app,1414659,625905,92241920,0.01079832514851485
23,databox-app-mock-11,app,1427799,631224,92676096,0.007881342307692307
23,databox-store-mock-12,store,2454399,1508557,101138432,0.007868797544709361
23,databox-store-mock-12,store,2474540,1521169,101318656,0.006524138524590164
23,databox-store-mock-12,store,2533396,1554559,100712448,0.01910934714285714
23,databox-store-mock-12,store,2560248,1576649,100925440,0.0065466489959839355
23,databox-store-mock-12,store,2634958,1616093,100556800,0.021931847265625
23,databox-store-mock-12,store,2698544,1673421,100589568,0.025675452561247217
23,databox-store-mock-12,store,2717643,1685101,100175872,0.0057074161943319835
23,databox-store-mock-12,store,2765107,1721799,100204544,0.015574560544217688
23,databox-store-mock-12,store,2828482,1763363,99401728,0.01999747420042644
23,databox-store-mock-12,store,2908474,1822959,99364864,0.026711456633663366
23,databox-store-mock-12,store,2930414,1840603,98811904,0.007612292307692308
23,databox-driver-mock-12,driver,699115,2009317,98496512,0.007425968628199937
23,databox-driver-mock-12,driver,703367,2021620,98500608,0.004083254508196721
23,databox-driver-mock-12,driver,718981,2068750,99233792,0.01717581619047619
23,databox-driver-mock-12,driver,740167,2132918,98971648,0.020049835742971887
23,databox-driver-mock-12,driver,748597,2158626,98533376,0.00795807578125
23,databox-driver-mock-12,driver,765491,2205874,100589568,0.021678822271714922
23,databox-driver-mock-12,driver,771439,2222873,100589568,0.005720483400809716
23,databox-driver-mock-12,driver,784621,2260507,102313984,0.015536665306122448
23,databox-driver-mock-12,driver,800623,2312087,102064128,0.017769673773987207
23,databox-driver-mock-12,driver,823315,2375959,101371904,0.02174795168316832
23,databox-driver-mock-12,driver,830681,2397738,101122048,0.0072465457264957265
23,databox-app-mock-12,app,876961,398081,92278784,0.0061462474709895265
23,databox-app-mock-12,app,882715,400579,92286976,0.00328272131147541
23,databox-app-mock-12,app,898329,407630,92635136,0.011441811428571428
23,databox-app-mock-12,app,926419,420450,92401664,0.019185490361445783
23,databox-app-mock-12,app,933389,423655,92762112,0.007585182421875
23,databox-app-mock-12,app,970813,438768,90628096,0.026553746547884186
23,databox-app-mock-12,app,980901,442793,91168768,0.006608012955465587
23,databox-app-mock-12,app,1002999,451718,90443776,0.016994813605442177
23,databox-app-mock-12,app,1028759,463513,90587136,0.016434963752665246
23,databox-app-mock-12,app,1064071,478917,89468928,0.019411544554455446
23,databox-app-mock-12,app,1077203,484030,89812992,0.008592043162393162
23,databox-store-mock-13,store,1750145,1112833,94056448,0.007196896781537192
23,databox-store-mock-13,store,1766118,1124117,94195712,0.007095463524590164
23,databox-store-mock-13,store,1806728,1146421,94527488,0.017777817142857144
23,databox-store-mock-13,store,1857029,1176091,94330880,0.01862744096385542
23,databox-store-mock-13,store,1886359,1195797,94552064,0.010511690234375
23,databox-store-mock-13,store,1928077,1219833,94355456,0.018809441425389754
23,databox-store-mock-13,store,1942796,1228197,94654464,0.006120996761133603
23,databox-store-mock-13,store,1965007,1246113,94523392,0.013160378231292517
23,databox-store-mock-13,store,2014103,1307185,94806016,0.032920761620469086
23,databox-store-mock-13,store,2087836,1352123,94711808,0.02747561386138614
23,databox-store-mock-13,store,2102700,1360487,94793728,0.007328517521367522
23,databox-driver-mock-13,driver,494197,1401202,92258304,0.006575728318347454
23,databox-driver-mock-13,driver,498515,1413924,92114944,0.006334054098360656
23,databox-driver-mock-13,driver,509947,1449118,92176384,0.019382731904761905
23,databox-driver-mock-13,driver,524163,1492286,92512256,0.017263909638554217
23,databox-driver-mock-13,driver,533987,1521931,92553216,0.014348536328125
23,databox-driver-mock-13,driver,543853,1552791,93646848,0.018538552783964365
23,databox-driver-mock-13,driver,548077,1565545,93904896,0.0043063562753036435
23,databox-driver-mock-13,driver,554949,1582652,92258304,0.017271514739229023
23,databox-driver-mock-13,driver,562257,1607762,91934720,0.017891476332622603
23,databox-driver-mock-13,driver,583299,1670796,91082752,0.022798256237623764
23,databox-driver-mock-13,driver,587481,1683737,91291648,0.004556852991452992
23,databox-app-mock-13,app,667985,301508,97439744,0.005857372459353492
23,databox-app-mock-13,app,680913,307277,97333248,0.007506270175438597
23,databox-app-mock-13,app,687855,309841,97370112,0.004718331967213114
23,databox-app-mock-13,app,699493,315412,97943552,0.009265774761904762
23,databox-app-mock-13,app,703943,317269,97046528,0.0038258807228915663
23,databox-app-mock-13,app,725389,326488,94990336,0.017930423046875
23,databox-app-mock-13,app,742249,334048,95739904,0.010294076614699332
23,databox-app-mock-13,app,745037,335330,95232000,0.002290723076923077
23,databox-app-mock-13,app,757509,340590,95428608,0.0059347873015873015
23,databox-app-mock-13,app,809887,364378,94429184,0.03286315053304904
23,databox-app-mock-13,app,833717,375011,94253056,0.01303519603960396
23,databox-store-mock-14,store,1357724,595479,92438528,0.006599424350308062
23,databox-store-mock-14,store,1403971,614021,92053504,0.01375959403508772
23,databox-store-mock-14,store,1422329,625721,92676096,0.008525514344262295
23,databox-store-mock-14,store,1455932,643781,92942336,0.017979437142857144
23,databox-store-mock-14,store,1471235,651225,92467200,0.006536452208835341
23,databox-store-mock-14,store,1528892,675163,92594176,0.02142676640625
23,databox-store-mock-14,store,1580744,698357,92659712,0.02352908908685969
23,databox-store-mock-14,store,1596058,704051,92930048,0.0053430744939271255
23,databox-store-mock-14,store,1636477,719367,92803072,0.017342166439909296
23,databox-store-mock-14,store,1670456,730419,92499968,0.012522542004264392
23,databox-store-mock-14,store,1750117,761619,92479488,0.026975342574257426
23,databox-driver-mock-14,driver,160945,1134592,88735744,0.005927874503632516
23,databox-driver-mock-14,driver,162597,1148083,89047040,0.005677241393442623
23,databox-driver-mock-14,driver,165897,1174549,89088000,0.019050509523809524
23,databox-driver-mock-14,driver,167479,1187595,89501696,0.004664723293172691
23,databox-driver-mock-14,driver,173229,1236332,87478272,0.015081504296875
23,databox-driver-mock-14,driver,178617,1280097,87740416,0.016842101559020044
23,databox-driver-mock-14,driver,179625,1288878,88219648,0.003099253846153846
