triplets,name,type,rx,tx,mem,cpu
23,databox-store-mock-4,store,15667842,7098149,99246080,0.02601164781849913
23,databox-store-mock-4,store,15679343,7104799,99487744,0.0038429057553956833
23,databox-store-mock-4,store,15760860,7135431,99442688,0.018674430016313213
23,databox-store-mock-4,store,15834081,7167843,100122624,0.015831178817056396
23,databox-driver-mock-4,driver,1546583,12699464,123719680,0.0013287739987735475
23,databox-driver-mock-4,driver,1553187,12752609,123592704,0.014760784879725085
23,databox-driver-mock-4,driver,1556393,12778653,123596800,0.006347951142355009
23,databox-driver-mock-4,driver,1563697,12840672,123486208,0.014078617258883248
23,databox-driver-mock-4,driver,1573471,12924963,123260928,0.017891653023255814
23,databox-driver-mock-4,driver,1579015,12972957,122998784,0.01037388427480916
23,databox-driver-mock-4,driver,1587583,13048376,123015168,0.020949746441947567
23,databox-driver-mock-4,driver,1591913,13083570,123019264,0.008765350087260034
23,databox-driver-mock-4,driver,1599439,13149363,123031552,0.016917905035971223
23,databox-driver-mock-4,driver,1607635,13220414,123039744,0.017814378466557913
23,databox-driver-mock-4,driver,1614047,13274692,123052032,0.012784771114167813
23,databox-app-mock-4,app,5487686,2415165,75825152,0.001094617809677874
23,databox-app-mock-4,app,5510624,2425125,76132352,0.01146210996563574
23,databox-app-mock-4,app,5540244,2438478,76521472,0.015337924428822496
23,databox-app-mock-4,app,5559884,2446785,76697600,0.009680935363790185
23,databox-app-mock-4,app,5581132,2456613,77000704,0.010452048372093023
23,databox-app-mock-4,app,5593678,2462364,77066240,0.006038751755725191
23,databox-app-mock-4,app,5604896,2467410,77123584,0.006741285767790262
23,databox-app-mock-4,app,5614654,2471883,77561856,0.004704819895287958
23,databox-app-mock-4,app,5638278,2482239,77819904,0.01286138237410072
23,databox-app-mock-4,app,5663990,2493786,78577664,0.012239972920065253
23,databox-app-mock-4,app,5684966,2503305,79073280,0.008441214855570839
23,databox-store-mock-5,store,11271202,7095663,96378880,0.0012086241261449675
23,databox-store-mock-5,store,11332836,7131123,96440320,0.010414218421052631
23,databox-store-mock-5,store,11333475,7132517,96514048,0.0009865721649484536
23,databox-store-mock-5,store,11440247,7192723,96731136,0.024499146221441125
23,databox-store-mock-5,store,11513733,7236259,96178176,0.016008181725888325
23,databox-store-mock-5,store,11583115,7275563,95535104,0.015017977054263566
23,databox-store-mock-5,store,11619611,7302239,95371264,0.009664865648854961
23,databox-store-mock-5,store,11649185,7319107,95928320,0.007319974906367041
23,databox-store-mock-5,store,11682703,7337229,95711232,0.00826488132635253
23,databox-store-mock-5,store,11750770,7377919,96198656,0.01898312158273381
23,databox-store-mock-5,store,11815907,7418675,96178176,0.016860048287112562
23,databox-driver-mock-5,driver,3169700,9417692,117211136,0.0011417672664108594
23,databox-driver-mock-5,driver,3184688,9465181,117231616,0.009979826315789473
23,databox-driver-mock-5,driver,3187476,9473298,117231616,0.000981617525773196
23,databox-driver-mock-5,driver,3217176,9562499,117108736,0.024334401757469246
23,databox-driver-mock-5,driver,3238226,9626803,116961280,0.01630054991539763
23,databox-driver-mock-5,driver,3257742,9687056,116723712,0.013175133023255814
23,databox-driver-mock-5,driver,3267698,9715985,116609024,0.008503797557251908
23,databox-driver-mock-5,driver,3277456,9745331,116613120,0.007882240823970037
23,databox-driver-mock-5,driver,3285820,9770693,116617216,0.005521406631762653
23,databox-driver-mock-5,driver,3305394,9825452,116621312,0.01595925323741007
23,databox-driver-mock-5,driver,3323722,9884263,116629504,0.014149907993474714
23,databox-app-mock-5,app,4040760,1778602,82997248,0.000908106865585846
23,databox-app-mock-5,app,4060938,1787416,83165184,0.008108841052631578
23,databox-app-mock-5,app,4064980,1788892,83288064,0.0015061426116838488
23,databox-app-mock-5,app,4093408,1801915,83537920,0.016641029525483304
23,databox-app-mock-5,app,4114850,1811038,83767296,0.012423978003384096
23,databox-app-mock-5,app,4134432,1819984,83492864,0.009904111317829457
23,databox-app-mock-5,app,4152686,1828159,83759104,0.008798314503816794
23,databox-app-mock-5,app,4161050,1831993,84119552,0.004541640823970038
23,databox-app-mock-5,app,4169414,1835827,84078592,0.004416355322862129
23,databox-app-mock-5,app,4189062,1844707,84586496,0.010389823021582733
23,databox-app-mock-5,app,4213066,1855372,85225472,0.012085139967373572
23,databox-store-mock-6,store,9572608,4171741,94384128,0.0010889345126647264
23,databox-store-mock-6,store,9649787,4201869,93859840,0.0172179206185567
23,databox-store-mock-6,store,9705792,4222945,93880320,0.011507805272407733
23,databox-store-mock-6,store,9775026,4248321,93917184,0.014962894416243655
23,databox-store-mock-6,store,9833572,4274841,93921280,0.013680748217054263
23,databox-store-mock-6,store,9900827,4305355,93143040,0.01401730106870229
23,databox-store-mock-6,store,9951128,4331297,93376512,0.012565726217228464
23,databox-store-mock-6,store,10086315,4386253,93339648,0.028964042931937172
23,databox-store-mock-6,store,10101903,4392311,93659136,0.004000956115107914
23,databox-store-mock-6,store,10268750,4468703,94412800,0.035127457422512234
23,databox-store-mock-6,store,10346130,4506115,94232576,0.014312206602475928
23,databox-driver-mock-6,driver,990845,8010334,117317632,0.0009709897929123674
23,databox-driver-mock-6,driver,999935,8086102,117096448,0.01810672199312715
23,databox-driver-mock-6,driver,1013605,8201388,116998144,0.02821518453427065
23,databox-driver-mock-6,driver,1018645,8244923,116789248,0.009895119120135364
23,databox-driver-mock-6,driver,1025833,8306400,116609024,0.013560587286821706
23,databox-driver-mock-6,driver,1033393,8373212,116490240,0.013755444885496184
23,databox-driver-mock-6,driver,1035979,8395711,116494336,0.007839912734082397
23,databox-driver-mock-6,driver,1043465,8458389,116498432,0.014462744502617801
23,databox-driver-mock-6,driver,1051363,8528814,116502528,0.018491359712230215
23,databox-driver-mock-6,driver,1059287,8596567,116506624,0.01553791158238173
23,databox-driver-mock-6,driver,1069349,8674920,116510720,0.01674055158184319
23,databox-app-mock-6,app,3284024,1446768,72933376,0.0008142260922037565
23,databox-app-mock-6,app,3308130,1457433,73228288,0.010807252920962199
23,databox-app-mock-6,app,3323464,1463889,73080832,0.006753779613356766
23,databox-app-mock-6,app,3342060,1472505,73330688,0.0091516730964467
23,databox-app-mock-6,app,3363036,1482024,73621504,0.008704796899224806
23,databox-app-mock-6,app,3391048,1494672,73895936,0.011509006106870228
23,databox-app-mock-6,app,3410630,1503552,74342400,0.008926076404494382
23,databox-app-mock-6,app,3451320,1521819,75350016,0.018708678534031412
23,databox-app-mock-6,app,3455362,1523163,75096064,0.002401168345323741
23,databox-app-mock-6,app,3470902,1530699,75419648,0.007724400978792822
23,databox-app-mock-6,app,3512328,1547943,76443648,0.017868164786795048
23,databox-store-mock-7,store,7777144,4820815,111972352,0.0009832566025744617
23,databox-store-mock-7,store,7826544,4852737,92872704,0.021117827147766322
23,databox-store-mock-7,store,7871344,4877895,93716480,0.01010015992970123
23,databox-store-mock-7,store,7923118,4912889,93388800,0.014051665313028764
23,databox-store-mock-7,store,7992890,4955105,93831168,0.015515240930232559
23,databox-store-mock-7,store,8035016,4984643,93720576,0.011106252213740458
23,databox-store-mock-7,store,8113712,5040395,92995584,0.02608037191011236
23,databox-store-mock-7,store,8152640,5068547,93003776,0.01105652809773124
23,databox-store-mock-7,store,8240452,5120455,92999680,0.02148996366906475
23,databox-store-mock-7,store,8319517,5169501,93757440,0.018166154649265905
23,databox-store-mock-7,store,8390669,5217549,93536256,0.013604406877579092
23,databox-driver-mock-7,driver,2194110,6486122,128962560,0.0008962270863158055
23,databox-driver-mock-7,driver,2208788,6527978,128892928,0.016141147766323024
23,databox-driver-mock-7,driver,2221488,6566911,128892928,0.012296551493848857
23,databox-driver-mock-7,driver,2235634,6609026,128651264,0.013712102538071065
23,databox-driver-mock-7,driver,2255414,6668574,128479232,0.01699321519379845
23,databox-driver-mock-7,driver,2267886,6702657,128290816,0.01088023572519084
23,databox-driver-mock-7,driver,2288862,6766017,129200128,0.029770424719101123
23,databox-driver-mock-7,driver,2297498,6795999,118767616,0.011649331937172774
23,databox-driver-mock-7,driver,2322854,6871736,118849536,0.019944010071942447
23,databox-driver-mock-7,driver,2346552,6943955,118849536,0.019060751386623165
23,databox-driver-mock-7,driver,2366060,6999150,118849536,0.011749893535075653
23,databox-app-mock-7,app,2712850,1214207,86478848,0.0007493529977502108
23,databox-app-mock-7,app,2731876,1221677,86429696,0.006954225
23,databox-app-mock-7,app,2749618,1229402,85151744,0.012718719931271478
23,databox-app-mock-7,app,2763488,1235219,85405696,0.006546238664323374
23,databox-app-mock-7,app,2784752,1245245,85266432,0.010541455499153977
23,databox-app-mock-7,app,2804400,1254191,84492288,0.008910911317829458
23,databox-app-mock-7,app,2824048,1263005,84414464,0.008053957557251908
23,databox-app-mock-7,app,2833806,1267478,84832256,0.004655989138576779
23,databox-app-mock-7,app,2878546,1287794,84643840,0.022200482722513088
23,databox-app-mock-7,app,2885516,1290989,84938752,0.0036090805755395684
23,databox-app-mock-7,app,2910980,1302161,85266432,0.01322898629690049
23,databox-store-mock-8,store,6642714,4138977,107151360,0.0008996983827043003
23,databox-store-mock-8,store,6721572,4185573,107298816,0.020902243298969073
23,databox-store-mock-8,store,6755121,4206549,107413504,0.01015928295254833
23,databox-store-mock-8,store,6805055,4233373,107421696,0.011498499492385787
23,databox-store-mock-8,store,6871219,4275523,107339776,0.017768803410852713
23,databox-store-mock-8,store,6920648,4306587,107487232,0.012964638473282443
23,databox-store-mock-8,store,6995571,4347203,95633408,0.027585770411985018
23,databox-store-mock-8,store,7044786,4376675,95686656,0.011759861780104712
23,databox-store-mock-8,store,7120877,4426645,96432128,0.018804871582733813
23,databox-store-mock-8,store,7201903,4478033,95399936,0.019055094290375205
23,databox-store-mock-8,store,7270948,4518575,96067584,0.012152777166437414
23,databox-driver-mock-8,driver,1883028,5534658,127729664,0.0008186597219206876
23,databox-driver-mock-8,driver,1900278,5585597,127619072,0.01380450378006873
23,databox-driver-mock-8,driver,1928856,5670033,127516672,0.02216203655536028
23,databox-driver-mock-8,driver,1945650,5721244,127303680,0.014450246700507614
23,databox-driver-mock-8,driver,1963904,5776199,127123456,0.012478248682170543
23,databox-driver-mock-8,driver,1972334,5801678,127000576,0.0056537129770992366
23,databox-driver-mock-8,driver,1980830,5826375,127000576,0.006768257677902622
23,databox-driver-mock-8,driver,1994902,5868594,127000576,0.01091113507853403
23,databox-driver-mock-8,driver,2020184,5941441,127000576,0.02150921726618705
23,databox-driver-mock-8,driver,2039040,6000104,127000576,0.016983236541598695
23,databox-driver-mock-8,driver,2059810,6061005,127000576,0.011417147455295736
23,databox-app-mock-8,app,2354544,1036811,81215488,0.00069189111768774
23,databox-app-mock-8,app,2374744,1045934,81649664,0.011183316494845361
23,databox-app-mock-8,app,2384572,1050407,81596416,0.005693300527240774
23,databox-app-mock-8,app,2405684,1059860,81825792,0.011428977664974619
23,databox-app-mock-8,app,2428178,1069313,81956864,0.010323806511627906
23,databox-app-mock-8,app,2443718,1076717,82079744,0.00855985465648855
23,databox-app-mock-8,app,2446366,1077488,82952192,0.004904141573033708
23,databox-app-mock-8,app,2478898,1092428,81616896,0.021680120767888306
23,databox-app-mock-8,app,2484532,1094345,81408000,0.0034109874100719424
23,databox-app-mock-8,app,2504840,1102985,81846272,0.012264096574225123
23,databox-app-mock-8,app,2536194,1117088,82313216,0.013496273727647869
23,databox-store-mock-9,store,5568528,2468335,102457344,0.0008268321861595879
23,databox-store-mock-9,store,5636398,2496061,102776832,0.0169632529209622
23,databox-store-mock-9,store,5745292,2542915,102883328,0.029838029173989457
23,databox-store-mock-9,store,5812951,2570343,102113280,0.016255306937394246
23,databox-store-mock-9,store,5875329,2594843,102154240,0.01329811503875969
23,databox-store-mock-9,store,5929841,2621057,102240256,0.01415928824427481
23,databox-store-mock-9,store,5956196,2632139,101978112,0.00752481722846442
23,databox-store-mock-9,store,6007436,2651251,102100992,0.013189047818499127
23,databox-store-mock-9,store,6074928,2688363,102858752,0.021624887050359712
23,databox-store-mock-9,store,6167980,2724053,102985728,0.022466583034257748
23,databox-store-mock-9,store,6223325,2745129,103190528,0.010770957359009629
23,databox-driver-mock-9,driver,583211,4632965,118493184,0.0007434953322439998
23,databox-driver-mock-9,driver,589559,4685950,118292480,0.012261023024054983
23,databox-driver-mock-9,driver,601271,4778593,118099968,0.024591149384885765
23,databox-driver-mock-9,driver,607723,4836667,117829632,0.016076805414551608
23,databox-driver-mock-9,driver,613631,4886326,117592064,0.010828586046511627
23,databox-driver-mock-9,driver,619009,4936061,117452800,0.011266598473282442
23,databox-driver-mock-9,driver,621595,4958648,117452800,0.005761155805243445
23,databox-driver-mock-9,driver,626197,4999200,117452800,0.011430403141361256
23,databox-driver-mock-9,driver,633013,5057130,118194176,0.017385927697841728
23,databox-driver-mock-9,driver,642085,5138089,118194176,0.018482216313213704
23,databox-driver-mock-9,driver,647695,5186537,118202368,0.009624779642365888
23,databox-app-mock-9,app,1971780,878959,78184448,0.000619919639249867
23,databox-app-mock-9,app,1971780,878959,78184448,0
23,databox-app-mock-9,app,1993418,888346,78540800,0.009727063917525773
23,databox-app-mock-9,app,2027476,902989,78995456,0.016393426362038666
23,databox-app-mock-9,app,2050184,913612,79011840,0.011447816243654822
23,databox-app-mock-9,app,2068504,921721,79224832,0.008743492713178294
23,databox-app-mock-9,app,2089678,931174,79761408,0.010413937099236641
23,databox-app-mock-9,app,2099568,935581,79769600,0.007493379400749064
23,databox-app-mock-9,app,2111974,940759,80269312,0.00557321815008726
23,databox-app-mock-9,app,2142980,955192,80859136,0.017534693165467626
23,databox-app-mock-9,app,2166852,965923,80973824,0.012498248613376835
23,databox-store-mock-10,store,4224331,2717823,103501824,0.0007455596197404441
23,databox-store-mock-10,store,4290641,2758373,103755776,0.012304260789473683
23,databox-store-mock-10,store,4300595,2764089,103952384,0.0023252058419243986
23,databox-store-mock-10,store,4379600,2818323,103075840,0.02274021546572935
23,databox-store-mock-10,store,4438974,2856341,103305216,0.014309256175972927
23,databox-store-mock-10,store,4500000,2891669,102641664,0.012877325891472868
23,databox-store-mock-10,store,4533803,2919805,102596608,0.011276145648854962
23,databox-store-mock-10,store,4557924,2942769,102498304,0.009057502996254681
23,databox-store-mock-10,store,4607012,2990941,103206912,0.015453631064572426
23,databox-store-mock-10,store,4691822,3047963,102596608,0.02173778129496403
23,databox-store-mock-10,store,4765010,3092835,102432768,0.017335949755301793
23,databox-driver-mock-10,driver,1185875,3462305,96448512,0.000668247198938308
23,databox-driver-mock-10,driver,1207077,3522102,98439168,0.020807302749140895
23,databox-driver-mock-10,driver,1215899,3551261,100118528,0.00929717539543058
23,databox-driver-mock-10,driver,1244621,3636455,102158336,0.03204393739424704
23,databox-driver-mock-10,driver,1261349,3687975,103936000,0.016646136744186045
23,databox-driver-mock-10,driver,1268377,3705372,90697728,0.011753053435114505
23,databox-driver-mock-10,driver,1277203,3730815,90779648,0.010448783520599251
23,databox-driver-mock-10,driver,1288817,3765431,90787840,0.011463317626527051
23,databox-driver-mock-10,driver,1312185,3836299,90796032,0.022522673381294964
23,databox-driver-mock-10,driver,1334489,3902907,90808320,0.016962483197389886
23,databox-driver-mock-10,driver,1351283,3953905,90820608,0.011169263273727649
23,databox-app-mock-10,app,1631385,725632,74977280,0.0005725686858513425
23,databox-app-mock-10,app,1655359,736595,75276288,0.011382286597938144
23,databox-app-mock-10,app,1666841,741148,75067392,0.006491912126537785
23,databox-app-mock-10,app,1685635,749816,75030528,0.010836228764805415
23,databox-app-mock-10,app,1709597,760515,75063296,0.014276933643410853
23,databox-app-mock-10,app,1726655,768009,75227136,0.008112403358778626
23,databox-app-mock-10,app,1778481,789136,76374016,0.031503104868913855
23,databox-app-mock-10,app,1799061,797602,76664832,0.012355695986038395
23,databox-app-mock-10,app,1830587,811215,77201408,0.019880960791366906
23,databox-app-mock-10,app,1857487,823064,77549568,0.013113854486133768
23,databox-app-mock-10,app,1875675,831331,78020608,0.009243100962861073
23,databox-store-mock-11,store,3967057,1786619,100642816,0.0007103475725873194
23,databox-store-mock-11,store,4037444,1821315,101146624,0.018226362542955326
23,databox-store-mock-11,store,4059297,1841081,101003264,0.009586397539543058
23,databox-store-mock-11,store,4107671,1863105,100941824,0.012327883925549916
23,databox-store-mock-11,store,4197405,1897367,100360192,0.018163540775193797
23,databox-store-mock-11,store,4238251,1912683,99921920,0.01126133893129771
23,databox-store-mock-11,store,4326072,1945225,99577856,0.021101613483146067
23,databox-store-mock-11,store,4357607,1957187,100249600,0.008472864921465968
23,databox-store-mock-11,store,4453956,2001505,100323328,0.023719473741007194
23,databox-store-mock-11,store,4536118,2033167,100130816,0.018377409135399675
23,databox-store-mock-11,store,4601525,2057973,100515840,0.011232351306740027
23,databox-driver-mock-11,driver,423049,3272638,93671424,0.0006147252523504737
23,databox-driver-mock-11,driver,429893,3325813,94527488,0.01837554501718213
23,databox-driver-mock-11,driver,432367,3347640,94670848,0.012729454481546573
23,databox-driver-mock-11,driver,436713,3383735,95596544,0.009534571235194585
23,databox-driver-mock-11,driver,445107,3453673,96440320,0.01600139007751938
23,databox-driver-mock-11,driver,450147,3498187,96227328,0.011239609160305343
23,databox-driver-mock-11,driver,458991,3575320,98299904,0.02122644756554307
23,databox-driver-mock-11,driver,462519,3607318,99704832,0.0076521441535776615
23,databox-driver-mock-11,driver,471723,3688084,100335616,0.021536442446043167
23,databox-driver-mock-11,driver,479853,3759404,100335616,0.01685958564437194
23,databox-driver-mock-11,driver,486537,3816664,100335616,0.010595338101788171
23,databox-app-mock-11,app,1439885,634783,76869632,0.0005310792742057033
23,databox-app-mock-11,app,1468107,647471,76607488,0.014309497594501718
23,databox-app-mock-11,app,1484975,655163,76599296,0.008004377855887522
23,databox-app-mock-11,app,1504891,663807,76570624,0.009563794923857867
23,databox-app-mock-11,app,1527327,673997,76660736,0.009729085581395349
23,databox-app-mock-11,app,1538611,678993,76292096,0.004760565190839694
23,databox-app-mock-11,app,1563781,690465,75935744,0.012564431835205992
23,databox-app-mock-11,app,1573671,694820,76369920,0.004519195462478185
23,databox-app-mock-11,app,1607457,710006,76574720,0.01709225251798561
23,databox-app-mock-11,app,1635487,722826,76980224,0.011930096574225122
23,databox-app-mock-11,app,1654995,731225,77172736,0.007448541953232462
23,databox-store-mock-12,store,3267642,1356931,100597760,0.0006536943153876248
23,databox-store-mock-12,store,3337563,1391949,100077568,0.015721550171821305
23,databox-store-mock-12,store,3372792,1407809,100675584,0.006208444639718805
23,databox-store-mock-12,store,3485526,1471455,100352000,0.03257434247038917
23,databox-store-mock-12,store,3527931,1512669,99876864,0.015206099224806202
23,databox-store-mock-12,store,3574196,1532631,99827712,0.010760646412213741
23,databox-store-mock-12,store,3602918,1541535,99278848,0.00522482734082397
23,databox-store-mock-12,store,3637677,1556281,99995648,0.009439192321116929
23,databox-store-mock-12,store,3714727,1597413,99958784,0.022990592805755397
23,databox-store-mock-12,store,3790691,1636167,99815424,0.017876855791190863
23,databox-store-mock-12,store,3881689,1677193,99790848,0.0162390522696011
23,databox-driver-mock-12,driver,355343,2765871,97705984,0.0005614343198820777
23,databox-driver-mock-12,driver,363203,2823504,99749888,0.019794362199312715
23,databox-driver-mock-12,driver,366227,2845398,100896768,0.0077421982425307555
23,databox-driver-mock-12,driver,372183,2898856,102510592,0.018128713705583756
23,databox-driver-mock-12,driver,375769,2925876,102551552,0.019162148837209302
23,databox-driver-mock-12,driver,381973,2973728,102625280,0.016293819847328243
23,databox-driver-mock-12,driver,384121,2991471,89788416,0.009239471535580525
23,databox-driver-mock-12,driver,393663,3073540,93716480,0.026826608726003492
23,databox-driver-mock-12,driver,396679,3096283,94830592,0.008276394244604317
23,databox-driver-mock-12,driver,399901,3121826,95289344,0.012294635562805873
23,databox-driver-mock-12,driver,410319,3216464,95289344,0.01904380440165062
23,databox-app-mock-12,app,1078179,478938,94420992,0.0004705424066870495
23,databox-app-mock-12,app,1101955,488702,94945280,0.014213895532646048
23,databox-app-mock-12,app,1116691,494740,95121408,0.009134175746924428
23,databox-app-mock-12,app,1141321,505385,95739904,0.015264229441624366
23,databox-app-mock-12,app,1176707,521457,96395264,0.01772748496124031
23,databox-app-mock-12,app,1205239,533384,96546816,0.015308331908396946
23,databox-app-mock-12,app,1224227,541776,73080832,0.023926681647940075
23,databox-app-mock-12,app,1236773,547545,73646080,0.005497983944153578
23,databox-app-mock-12,app,1271945,562665,73535488,0.01929511223021583
23,databox-app-mock-12,app,1306615,577856,73633792,0.01613944502446982
23,databox-app-mock-12,app,1337349,591826,73601024,0.012277305364511692
23,databox-store-mock-13,store,2605186,1166905,94773248,0.0005913813110179793
23,databox-store-mock-13,store,2668768,1200799,95092736,0.012946476315789473
23,databox-store-mock-13,store,2675998,1205981,94429184,0.0028302525773195877
23,databox-store-mock-13,store,2766396,1280989,94584832,0.03169376485061511
23,databox-store-mock-13,store,2821439,1323419,94146560,0.01786340372250423
23,databox-store-mock-13,store,2896083,1357299,94433280,0.017076178294573644
23,databox-store-mock-13,store,2951578,1387563,93835264,0.014114527633587786
23,databox-store-mock-13,store,2991293,1401187,94470144,0.010063719850187267
23,databox-store-mock-13,store,3017195,1421887,94408704,0.01025373647469459
23,databox-store-mock-13,store,3094425,1462101,94384128,0.02186020071942446
23,databox-store-mock-13,store,3163966,1492813,94019584,0.017284741924959216
23,databox-driver-mock-13,driver,286475,2171793,95748096,0.0005239083726870027
23,databox-driver-mock-13,driver,291633,2216781,95944704,0.01476036323024055
23,databox-driver-mock-13,driver,295967,2248290,95948800,0.011276626713532514
23,databox-driver-mock-13,driver,298999,2270180,95801344,0.010947822673434856
23,databox-driver-mock-13,driver,306393,2336066,89669632,0.021401791317829457
23,databox-driver-mock-13,driver,312235,2384736,91176960,0.015165420152671756
23,databox-driver-mock-13,driver,319059,2446823,89632768,0.028118753183520598
23,databox-driver-mock-13,driver,323661,2486967,90361856,0.01146771797556719
23,databox-driver-mock-13,driver,331147,2549048,92815360,0.019062842086330935
23,databox-driver-mock-13,driver,336657,2599188,93745152,0.012668014355628058
23,databox-driver-mock-13,driver,344217,2666093,93745152,0.012920380192572214
23,databox-app-mock-13,app,946799,423988,91795456,0.00046010306386124356
23,databox-app-mock-13,app,946939,424431,91856896,0.00043696736842105264
23,databox-app-mock-13,app,979861,438844,90972160,0.01664710412371134
23,databox-app-mock-13,app,1052011,468417,91013120,0.032765121968365556
23,databox-app-mock-13,app,1088057,484027,91000832,0.018541718104906936
23,databox-app-mock-13,app,1113281,495433,90517504,0.010983231627906976
23,databox-app-mock-13,app,1137111,506198,90701824,0.009759890076335877
23,databox-app-mock-13,app,1148189,510685,90472448,0.005747460299625468
23,databox-app-mock-13,app,1165255,518754,90521600,0.009116190575916231
23,databox-app-mock-13,app,1200031,534270,90771456,0.016626895683453238
23,databox-app-mock-13,app,1225581,546185,90349568,0.01280844502446982
23,databox-store-mock-14,store,2025697,1260177,92766208,0.0005398117664342719
23,databox-store-mock-14,store,2076725,1299663,93188096,0.0154823529209622
23,databox-store-mock-14,store,2108391,1323353,93163520,0.008572255887521968
23,databox-store-mock-14,store,2168537,1358879,92434432,0.014779997969543147
23,databox-store-mock-14,store,2232613,1397895,92762112,0.017476882170542635
23,databox-store-mock-14,store,2272895,1434667,92094464,0.011548296183206106
23,databox-store-mock-14,store,2309426,1456377,91799552,0.009460840449438202
23,databox-store-mock-14,store,2399904,1508219,92102656,0.022906101919720766
23,databox-store-mock-14,store,2420548,1520831,92553216,0.005333126978417266
23,databox-store-mock-14,store,2486029,1561257,92315648,0.015488651223491027
23,databox-store-mock-14,store,2579101,1617479,92573696,0.017430516918844566
23,databox-driver-mock-14,driver,571591,1646358,89190400,0.0004998355997673331
23,databox-driver-mock-14,driver,585807,1686067,89595904,0.014282190034364262
23,databox-driver-mock-14,driver,593417,1707246,88285184,0.011624561335676626
23,databox-driver-mock-14,driver,607935,1749746,88453120,0.014268121150592217
23,databox-driver-mock-14,driver,626329,1809292,89526272,0.014235699534883722
23,databox-driver-mock-14,driver,640591,1847469,91062272,0.012277404580152671
23,databox-driver-mock-14,driver,662037,1916552,91570176,0.023254442322097377
23,databox-driver-mock-14,driver,671721,1942663,91602944,0.00667304537521815
23,databox-driver-mock-14,driver,697085,2024771,93773824,0.023708379136690647
23,databox-driver-mock-14,driver,721047,2098905,95821824,0.0185011647634584
23,databox-driver-mock-14,driver,736241,2141607,95830016,0.0093488552957359
23,databox-app-mock-14,app,743447,338120,89313280,0.00043505155181054083
23,databox-app-mock-14,app,770461,349472,88674304,0.018447306872852235
23,databox-app-mock-14,app,786665,356267,89427968,0.010063646397188049
23,databox-app-mock-14,app,806449,365412,89354240,0.011386702199661591
23,databox-app-mock-14,app,827615,374056,89309184,0.008648357519379845
23,databox-app-mock-14,app,854027,385048,88649728,0.012828540152671757
23,databox-app-mock-14,app,862597,389403,89333760,0.005069305243445693
23,databox-app-mock-14,app,890543,402157,89153536,0.013566216404886563
23,databox-app-mock-14,app,901695,407285,88899584,0.00569275
23,databox-app-mock-14,app,929749,419973,89591808,0.011765786296900489
23,databox-app-mock-14,app,950767,429522,89608192,0.008487681155433288
23,databox-store-mock-15,store,1338218,853275,89903104,0.00047921305154310456
23,databox-store-mock-15,store,1384928,886987,90419200,0.018186405841924397
23,databox-store-mock-15,store,1471918,936247,90558464,0.02924257539543058
23,databox-store-mock-15,store,1532354,971493,91242496,0.018212166497461928
23,databox-store-mock-15,store,1584697,999299,91033600,0.01459048527131783
23,databox-store-mock-15,store,1630978,1029847,91639808,0.012188587175572519
23,databox-store-mock-15,store,1656940,1047961,91672576,0.009850742322097377
23,databox-store-mock-15,store,1695157,1069077,90951680,0.017326377312390926
23,databox-store-mock-15,store,1771622,1118197,91815936,0.021389262589928057
23,databox-store-mock-15,store,1851033,1164529,91709440,0.01861529787928222
23,databox-store-mock-15,store,1906234,1196657,92057600,0.011334917193947731
23,databox-driver-mock-15,driver,385513,1086150,83062784,0.00043489070263099614
23,databox-driver-mock-15,driver,397123,1120070,83456000,0.010297619587628867
23,databox-driver-mock-15,driver,408453,1155126,83148800,0.010230056590509667
23,databox-driver-mock-15,driver,422863,1198721,83333120,0.012514441962774958
23,databox-driver-mock-15,driver,439723,1251126,84742144,0.013175245891472868
23,databox-driver-mock-15,driver,455049,1293341,85032960,0.012153753893129771
23,databox-driver-mock-15,driver,476429,1361553,82444288,0.021126016853932585
23,databox-driver-mock-15,driver,486253,1390495,82935808,0.008888691448516579
23,databox-driver-mock-15,driver,508689,1458871,84017152,0.021037774100719425
23,databox-driver-mock-15,driver,530919,1524100,85032960,0.017764584991843392
23,databox-driver-mock-15,driver,547853,1578240,85032960,0.011492551031636863
23,databox-app-mock-15,app,532793,244456,79269888,0.0003939935091611207
23,databox-app-mock-15,app,549797,252148,79527936,0.009827191065292095
23,databox-app-mock-15,app,561155,257210,79548416,0.006738933919156415
23,databox-app-mock-15,app,579347,265543,79802368,0.010393082571912014
23,databox-app-mock-15,app,596141,273169,79949824,0.00920642449612403
23,databox-app-mock-15,app,610469,278608,80678912,0.01399042320610687
23,databox-app-mock-15,app,619315,282975,80683008,0.006513688764044944
23,databox-app-mock-15,app,650181,296945,81321984,0.016992548691099476
23,databox-app-mock-15,app,657217,300084,81649664,0.00392773237410072
23,databox-app-mock-15,app,674077,307644,82071552,0.009209206199021207
23,databox-app-mock-15,app,700713,319757,82489344,0.011805584319119669
23,databox-store-mock-16,store,875141,570159,86773760,0.00043258374890699366
23,databox-store-mock-16,store,885606,575801,86929408,0.017273980412371135
23,databox-store-mock-16,store,925402,598303,87146496,0.013145681546572936
23,databox-store-mock-16,store,954092,621861,87216128,0.012604726226734348
23,databox-store-mock-16,store,1001124,653065,87126016,0.015990132403100776
23,databox-store-mock-16,store,1032558,675501,87150592,0.012764899541984733
23,databox-store-mock-16,store,1086851,720753,87810048,0.026116286516853934
